AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
3623000,2124500,82225500,19682000,2001600,13348500,7627300,1371800,5338100,2302300,5643170,28956500,8339800,12485800,9592100,2709400,1730800,8664969,23284100,6953600,6493500,1113300,2471200,12116800,13421100,8646200,6207400,6905500,7900600
3622800,2210000,115089200,19043600,2915500,22679800,11129400,3552300,4550100,2946400,6813121,34068400,8440100,11508400,13073900,3010900,2790900,7168320,32440600,4341300,6773400,1600100,2600400,15651800,14949500,6251100,6505200,6713200,10804300
2818800,1558100,81312200,16185000,3109400,17741500,11992100,2541700,4234300,2987200,5024147,33706000,7392900,12097300,13668400,2956400,2228800,7349205,26733300,4511000,6800500,1352800,2896900,9258600,15464400,10492000,4861700,6884100,8993200
2942800,2019300,86939800,17311800,2673400,14577700,9584500,2077300,3454500,3120700,4687544,29398800,5977400,10638100,9981600,2770800,1875700,7979158,30979400,4172400,6548000,1273500,3071700,8214400,13673000,9227600,5937100,5620300,87410700
5336300,2904700,79184500,19231200,2533600,16112300,12198400,1927800,4576800,3345300,5282300,33436400,8547300,22292000,12112400,4745000,3700100,13139300,28798400,7599000,6485300,1344500,2479000,8508500,15706500,11967700,6695700,8362700,30939400
4528900,2566600,157243700,18993700,2360300,18159400,11775300,2348000,3754100,2502500,4556585,25465600,7612600,16193700,12590200,3798200,2270600,10087838,27000600,7637000,5397000,975600,2616500,10766800,15876000,9796100,5459400,10623800,18802600
2943700,2589100,98208600,17858400,2031800,16192000,9892900,2400900,4669600,2930100,4738485,28351000,8486100,15679600,11169400,2682000,1949900,9487649,35023300,6573400,5382500,1253300,2365600,8821400,17165900,7504400,7870700,8550300,11105800
3746700,2510400,94359800,17465600,2296500,16141600,11748900,2983600,4247000,2148300,3962248,26399000,9920300,12677300,11618000,2558800,2327800,11710038,32515800,8727000,7405300,1428800,2525700,9946900,12095500,6517200,5612700,10226500,9004600
8394100,5888900,192541500,19092800,5262700,41027000,27427600,4088100,9817000,6686200,7900229,119298400,17137200,35480100,28954800,7929100,4682000,33161759,63354900,17970800,19988800,3347100,8742700,11845400,31909400,13298200,11942400,13794700,21172100
4528300,2311400,121251600,18726500,2071000,19865300,11430500,7408500,4339000,2467500,6397022,53775700,7893400,14926600,28323600,4342500,1704600,11140764,37181900,16111300,6732400,1373200,2892700,9219000,18567500,7576700,4801300,8517700,11424200
3632300,3571600,168904800,13280000,2493300,16024000,8585800,3599800,3140100,2019600,4535561,32171200,4699500,9689500,11788200,2772800,1381200,9052414,22612200,6339400,5023100,1186600,2069700,10339600,12951500,7396200,8079800,12533000,6419200
2725200,1763500,88223700,10869000,1862500,12032600,7223100,3376100,2337100,2046700,2817819,22564200,4607300,7040300,14973200,1658800,1762600,6056078,18699600,3388300,6004200,1901500,2348100,7090500,14012100,6523100,4200200,6810200,9994000
707000,955400,54930100,6398500,585700,5720500,3335600,968100,1093900,754900,1842111,11865600,2114900,3265500,4164900,1047700,656200,2957456,10550600,1821900,2588200,416800,1360600,6146300,7751100,3367900,2678000,3018200,2721000
1878700,1495100,124486200,9090600,1508800,13458400,8051900,2793400,2633800,1715700,3781499,21269200,3855500,9020500,8072600,2550100,1403000,4804242,17933500,4081500,3714700,1100300,2308200,6422500,15355600,5816200,4714500,6448300,13145400
1860400,1564400,121047300,14593800,1490300,11829000,7670800,1430900,2572100,1527600,3647402,84531400,5212000,8320600,8389200,1665700,1218900,5708037,17403200,3232400,5139300,859000,2275700,6122400,15686100,6093400,4004400,5979400,6875400
1954200,1891400,96452100,10812600,2720600,11043100,7901800,1566500,2511400,1602100,3535794,37385400,5412800,8142700,7398000,1855000,1419100,5933357,20272300,3052100,3261400,1253800,1866000,4724000,18259800,8875100,4194300,6250400,11680400
1747800,1821000,99116600,10487600,1717800,15105500,8350700,2043100,2607900,1406400,3738822,28576800,5099900,8495000,8580200,2610900,1841300,5511118,20942100,2949900,4076400,970200,1969000,6011100,12906300,5922200,7696000,5938000,7073500
3472100,3088200,143301900,21225600,4078300,24392500,9234900,3572000,5002000,2328900,5417443,46102500,11765900,25611100,16819900,4055400,2996200,10502637,37130100,6178500,8330900,1559700,4203800,10319900,19129800,10318300,9101800,10727400,13426600
2112700,2494000,97664900,19338300,2933700,17763700,13414800,4207100,3822600,2172100,6395872,24866600,9602300,20323800,13731200,2576100,2295300,10956526,23823000,4163100,6856400,937700,3160500,8657200,16220000,6869700,7431000,8832700,7771800
5861500,3754800,155088000,16202200,8034700,21823100,13916800,6383500,3949200,2747900,8322708,36809600,8230100,38724500,24909100,3083400,3346400,10521396,35930700,6072900,10578000,1278900,6561400,9789800,22678500,7206200,12503300,7306300,7517800
8696600,2647800,109578200,14474100,5297500,18218800,9286600,4009700,3833200,2057300,4714740,32092300,7747200,53225700,21940400,3142000,5863400,10447931,27694500,5256900,7355400,1258100,3366700,8443100,19079900,10967900,15553600,6846000,7300800
2934500,2511100,105158200,14144000,3186600,20936300,11152100,2800800,3757700,3278900,4891305,34625400,8228900,29674000,12035100,2639100,4808100,9563105,22956200,3950500,7448500,995100,2947800,7301700,28411600,6513000,9895400,8159400,7894500
3311000,2600500,100384500,16770300,2540800,25058200,10635000,2649700,3764400,2938900,5859587,32925000,7066200,19304400,15937900,2545400,2736600,13488179,23031300,4252000,7239900,1017200,2695100,7199000,15688000,7353100,11220900,8754800,6461300
2671300,1771500,91951100,12836200,2466100,20145000,10923900,4814400,4030900,2498800,3921663,39883900,6903200,18538700,18033500,2952000,2949100,10128606,23249300,3678800,6333500,830100,2372500,10736000,22699300,9331600,6661300,7791100,8349800
3678300,1412300,88636800,8570500,3154700,19367300,9723300,2413800,3921400,2145100,8030874,124070700,6643100,18864100,14816800,2069800,2098000,10093812,20087100,3330100,6078800,1409200,1974500,6839200,16985400,6688500,10244400,5356500,6839500
3404700,2594000,90221800,12446800,2486600,22333500,13950200,3192200,4641400,3661500,7848347,74680900,10030800,34303600,18565600,3666700,2895400,11366398,29480800,4104000,6172800,1621900,2919900,6548000,18341100,12887500,7422900,7672400,8951200
3948200,2855200,111598500,11103300,3317100,30271700,10244600,3863700,5131700,3887500,5131153,50265400,7630800,24366800,27881000,3593700,3550700,10203538,31746500,6412400,7757600,1915900,3777000,8525600,15785300,8755000,7451900,11973500,12232500
5818500,2172900,90757300,11947200,2361200,28868800,9574800,6727800,3615800,2656300,5646308,35647100,9057600,29114500,19843800,3331600,3903200,8467316,30480900,6537800,9184900,1616400,3361300,7753800,18821300,9772000,5860600,8041200,7834700
4090200,2768200,104319500,9727000,2501100,16499400,8735400,4792600,3498400,2452400,5856240,28701300,6839900,23115800,16028800,4077700,2672300,11097901,37777300,4654400,12506600,1929600,3036800,9857700,19923100,12675700,5731800,7925200,9809200
3654900,2215900,120150900,11091300,1951200,17488400,10393100,2516000,4397900,2705100,13116003,86519500,6818000,19702500,13411700,2674900,2688200,9043716,30709400,4011200,8761600,2835300,3749800,6785900,13601500,6513500,5624400,4775300,8416400
2954800,1866600,114459400,7514600,2027000,14643400,7810600,2568800,4501900,3502700,39814421,85729300,8137000,15400300,12933200,2196400,2349300,9436926,30172700,4150500,7202800,1237900,2585100,10186100,16364500,7316200,4679500,6406500,9517200
6156700,1830700,157611700,14276200,3837100,16581300,7689400,4575000,4025900,4737700,14315974,61968500,9924400,16604200,14212800,2615300,3353100,9957677,33152100,5998700,9640000,1284800,2506300,8213500,22444300,19282400,5428400,6343700,7833700
8932500,2008900,98390600,11011800,2506000,13087800,7827800,3296800,2472200,2201900,11186656,31485900,14205700,12922600,11307800,2907800,5148900,7748283,49169600,5312300,5996700,1277300,2467500,5021000,37892700,9605300,5473600,5010500,7523200
5816900,3237900,140843800,20948500,4095300,29634500,10178500,3891800,4337000,4108600,12705239,49722900,14207300,21242400,17603900,5464000,8097000,16230376,69870600,7815900,10826700,1637600,4770900,7641100,37239000,13772400,15941000,9970100,18239200
5788500,5205600,142621100,10403200,3445400,21166000,8155500,3778700,3463000,3731700,8455969,49202600,8944400,17498900,13761800,5401600,4153700,12972039,49111200,6244600,8242000,1680700,2769900,7246000,24000800,11041300,6288900,7433900,14449100
5059300,3792800,177523800,13683700,4541400,22608100,14699800,3412000,4079500,4635100,12369473,37256200,22505900,18670300,14808100,5203300,4217200,10671470,42503100,7166100,8344100,2277100,3899200,6473000,26231200,21503000,10489400,10836400,12848800
3359800,2173500,106239800,9061900,2738200,16776900,8073600,2324100,3707800,2889000,6538023,26926600,9971400,12183600,11080700,2812500,2569700,8224599,33314200,4366800,6534200,1232200,3020200,5696700,20541100,12970700,6732200,8648400,8140400
4036700,2444200,83305400,11130600,5265400,16520900,9233100,5195500,4111800,2767800,6633627,23580900,11443300,13319800,12253600,2786000,2844400,9866710,25916300,7132800,6825600,1403700,2663700,7134900,18974500,11305100,5516500,9000800,12215200
2782500,4479200,89880900,11836900,2979000,13173600,9256500,2712800,2802700,1910100,7024308,21893200,8601900,12274100,10600800,3020700,2874200,10034810,27158100,4678600,7309400,1083400,2537100,5357600,13909300,13458600,5211200,4988900,5508600
3915900,2819700,84183100,11869900,2253800,22285700,7917600,2994700,2976000,2273300,4771957,29853800,7758100,20597400,12419500,2777500,1833000,18867563,25296100,4533700,6613700,2701400,5962200,4770700,14761700,14534800,3476400,5782100,9035400
3184200,2421800,75693800,9546100,2240000,25488600,8017300,2938100,2389900,1868100,4775722,23432600,9495300,12742000,10051300,2600200,1822400,13901825,18054800,6151500,5063700,933600,7227900,5020000,12069500,10284000,4293300,6817200,6640500
3360900,2258200,71297200,11182100,2725700,25215400,9886600,2826200,3475600,2075700,6158848,34358300,6035300,17833200,10136400,2696200,2355100,16718534,22211900,6304300,7011200,756100,4758200,4336400,17887700,8637100,3732600,5275100,16085700
2175000,1996500,76774200,13615700,2331600,24795000,7605500,2071700,2507800,1794000,4933982,28754100,5544200,14592900,8614800,3047300,1942800,13484616,23565000,3436300,5917800,795500,4096900,5157200,19605600,7619400,5235800,5302300,11270800
2929100,2964400,73046600,11510700,2816400,44540900,8778800,3213700,2410600,1894600,5090673,16325100,5921300,22965400,10323200,3161600,1929000,11721566,22186700,4125700,8594100,1528600,4122700,5535600,16232800,8467600,7106400,6192300,11464600
3733000,1633900,64280000,7140200,2178200,18589900,8572400,2159900,2595300,1709000,5629154,27539100,4871300,21928600,9201000,2583600,2188400,8780982,15751100,3828700,6139200,887300,2776700,6091600,17398800,8411100,5906300,4263800,17507900
2873300,1460300,60145100,6010800,1804200,15239800,7858300,1977300,2392200,1990300,4049275,26214200,4413100,13137100,8324600,2781200,1081500,6738116,16561100,3637000,8407300,1313000,2760800,4314400,18357300,6911000,2840700,4474500,27233800
2730600,2018100,80576300,10171100,3722700,18539000,14006000,2792200,2873500,2283400,6945231,26326300,5656100,15093400,12130600,2892900,1834000,9734453,26728500,4873400,8246000,1122100,4339000,10837600,22095700,9652700,6058700,9297000,11630700
3088800,1575400,97918500,9276000,2290400,13296300,14342300,2333100,3536400,2910200,4141219,21055400,6676700,12794300,10810100,3280000,1578100,13876463,21653500,6437100,8845200,924300,2620000,5879200,40531300,8373200,4917100,8523700,11391800
2269700,1945300,96856700,9121300,2345800,16867500,9030600,2093300,3532000,1764900,5646413,17846100,5189100,12747100,10587800,2191000,2087100,10004627,16925600,4486800,6936400,918200,2383500,4152800,20759900,7328600,4660600,32309100,12380900
3419500,2471500,87668800,12415300,4937300,25117700,8913900,2749500,4079900,2434400,6881320,28290100,8190900,15968800,11969800,3181600,2986800,12388198,25262600,7486000,8277900,1124700,2313800,4647700,18689400,15011500,3569800,12202000,8834500
3923100,2334800,103916400,21413700,4578300,21435800,13178700,3162300,3995500,2205300,6149643,32288200,6447100,14370900,11488400,2910800,2271500,8612464,36446900,8985900,6975500,1243900,2688300,5055000,17854900,8337700,4379700,10702200,18799600
4814400,2919200,158273000,15996700,4125100,19714900,14874000,2942500,12111000,2459300,4739740,27374600,7042800,16222300,16234400,3243000,2352300,10900458,30228700,10364100,10145300,949200,3225700,8641600,21062000,10571700,4805900,10433400,23191400
4099500,2690500,111039900,30709300,4925000,17823600,16116000,3934400,14512700,3341500,6087720,24669900,10286100,14442000,15061400,2887100,2742600,9838834,26339700,6360900,7263000,1484300,3360500,6128300,17136900,12039000,4268400,15521900,16205900
3607500,2769200,148199500,19283000,4313000,21916700,13219200,4244000,6545400,2735000,5953623,36394000,9719700,14211100,18127700,3131400,2634300,10906955,39542200,5674300,7790800,1259900,2780100,8828900,24165300,11404300,5307700,11108200,12712000
3654800,3453500,164560400,12838400,4461300,22144900,14454100,3732200,7871200,3665700,9467346,38216800,14417500,23638400,19829200,5334000,3363300,17644862,37819200,6650200,17718800,1529100,5430000,20372900,23935200,11730000,9430100,14156900,15844000
2972100,2178100,116307900,18735400,2871200,17394100,10439900,2957800,4528900,2536000,5977367,28495400,10551400,13901200,14845500,2827500,1840000,12594864,25324000,5717800,7740200,1183900,4198900,14027700,20550400,6982000,5485200,11544800,10709900
2929100,2407500,102260900,11114400,2854300,14833000,10643500,2850300,3740300,2500200,4732418,23320000,7610900,11755100,14221700,3016600,2272400,16047290,22812500,5292700,10206500,1221400,2568900,10211500,17184600,6155200,4142800,9743600,8371400
4393700,2610600,112966300,30426000,2664000,16851100,14958200,3606300,4257500,2706400,7744898,28740400,8499600,15410700,14324100,3488600,2267800,13939972,34029500,4888400,7537000,1226200,3039700,11459000,22838700,6484600,4568800,13945800,8750300
4461700,3577000,178155000,26645100,3568400,24653500,22994200,3647600,7154900,2798800,8439651,40210400,11033200,22036400,20093900,3926200,3535700,15975188,44727800,7181500,10228100,1107000,4991600,12800500,23692000,10658900,5252600,15116000,12542600
5048300,3021300,153766600,20026600,3602300,33197600,23638200,3740200,6351800,2857800,7268968,39511700,8331600,21310800,18465100,3608100,2262800,12241164,41872800,5957100,10490900,1458700,4563100,11406000,23598100,7582000,6182200,11357900,10266400
4283400,3101000,154376600,13836800,3048700,34824500,18033600,2998000,5037400,3215900,7572203,33112400,6546700,25084900,17133300,3157100,2574900,15391347,35267400,4983000,9224700,1374800,3419900,9576400,23648800,14750400,5113400,13662800,25093200
5806100,3057300,129525800,21001200,2902400,26512700,19010700,3324800,6625300,2643300,5867014,36387500,7461300,23082700,16238800,3646700,2842100,14189920,33080500,5977800,8859700,1420100,4277600,9732200,20956400,9228600,5635200,10662900,23331000
3049800,2309800,111943300,27753400,2435800,19841500,17389900,3153100,3798400,4332500,7581199,27160300,6635600,21331600,14342200,3447200,2370700,12827310,29746800,4519600,9070900,1491600,3012300,7186400,18848600,7822900,6068400,14976400,13662100
3147700,2244000,103026500,30139200,2960000,21976600,10989500,2756600,4371300,2959700,5383657,30701800,6305600,17417700,11771500,3618000,2377300,13205324,29907600,5696500,6941500,2105200,2520500,6431000,30312900,10053400,7324300,11829900,11933900
2420100,1752600,88105100,35264300,4756500,15196500,10930300,2436700,4190500,1839200,4194565,20173000,5474800,17598600,12849500,2818200,2691600,11493940,22653700,4143200,6521900,1313300,2088700,6114600,22002400,8172400,7518700,9479200,13249100
2586300,2911000,92403800,34816700,4215300,15523600,10488000,2276200,4355200,2561000,3577948,21247400,5524100,13411900,12101100,5479700,3300000,17999295,26034900,5413900,7172600,873500,2343400,5733700,18970600,9306100,9191000,8357300,10311400
4031000,3386300,115227900,28785800,3539200,17282300,11698400,2332600,4458900,2577700,4867247,30186600,6369100,14214200,12805600,3583400,2264000,15697887,28092200,5623000,6485200,1049100,2904200,5311000,19044700,8949300,7013100,6627000,9680700
3278500,3255500,111932600,23785500,3518500,18326900,9168600,2710900,5908400,2730200,4488804,32394700,6001400,17502700,13952400,5240600,2585100,17533878,29562100,5134400,6192900,1393800,2633100,5805100,17867000,8675600,5762500,8052100,14418700
3173600,3063100,121229700,24595500,4336200,18416900,13246600,3713000,4808100,4293900,6104142,30094200,4801800,18007300,21898500,3254600,3050500,14274179,34833000,10188400,6871300,2301300,3311600,5580100,19970700,9321800,4781100,9938500,9644500
5098300,12589900,185549500,17330800,7485100,65366800,18491000,3513000,13729200,10110800,10297870,54951700,14891500,67845700,54418800,7719400,6678900,58225203,46430700,24980400,20262100,4099200,8572900,7088400,39055000,32209700,11364500,19234500,28354600
2274100,2059800,111912300,15230000,2211600,28813900,12508500,2094500,5564700,3306500,4356485,34380100,7544100,17911400,19944800,4220700,2605300,11352879,30127000,7537300,8077600,1381800,3505200,5002500,20656600,11371600,3322700,8218000,8838500
4905400,2604700,95467100,21358200,4017600,28328200,14781700,2457500,4801200,1913800,4556794,35160000,7178300,16936700,17076300,2794000,2768700,11651245,31638400,5582600,9503800,1616400,3100100,4578000,20084100,8820700,3521200,9718300,10701200
2638900,2237500,88530500,24055100,4258000,26444700,11026800,3332200,4842000,2562100,4189230,74584700,6370100,14997400,13079800,2442500,2829200,9135416,25620100,8157600,8318000,1995900,3407800,4617700,14819800,10101600,6175400,7849100,13549100
2766400,2707600,98844700,27553600,2901800,34537700,11138200,2804700,5373500,2217500,5809484,35401400,6269800,17091900,15608300,3249600,2221000,10700918,34061900,18475800,7517300,1402100,3021500,7977200,18047400,8390800,5835500,9375300,9609200
2687500,2638900,94071200,17157100,3040100,31997000,9820200,3082600,5865900,2540000,5823710,34705800,7619200,17126700,16754400,3263100,2677600,10389767,25479900,10010500,10821200,1123000,2959800,7333200,19632700,7399900,5387500,9551200,10196100
2220600,2488100,80819200,22198800,3003200,25032800,7542300,4533200,4642900,3063900,4835344,26161600,8535100,17514100,17570300,3621300,2601800,11448562,25227500,7153900,11176000,1393700,2740400,5686900,18577300,7792300,5145000,10048800,7544700
2034500,1979000,85671900,12577300,3139100,22465100,6284600,2717300,5045400,2448100,5010758,20709500,7236300,14871800,13184300,2419000,1876700,10123366,24792000,6026600,8090600,924000,3066000,4717900,13239700,5498000,7818600,9076700,5929700
2957300,3571900,118323800,14138500,4512300,22212400,8954400,2624500,4744100,2450000,5172575,33013200,8281500,15826500,16736700,3564100,2426900,13598219,43623500,6878900,9202600,1705200,3356500,6838000,19531700,13180000,13471800,8182000,8478000
2629200,2176900,75089100,10934500,3787100,17896200,8515800,2659000,3923900,2109600,4261404,31416300,7229700,15834700,16561500,2441200,1902100,9121373,30338000,5720600,9117800,1680000,2977700,7763500,12885100,6138400,8647300,8531700,7749400
2960100,2230500,88651200,13750300,2323400,19860900,8692700,3235000,4697200,2258700,5722980,27947500,7387100,16368700,13508000,2866300,1963000,9828144,36910600,5508900,8279100,1260700,2709400,5553200,14326300,10440500,6142100,13347700,7405300
2851200,2040100,80171300,11180300,2614500,15126100,8125100,1801700,3988600,1796000,3787566,28771400,5074200,15614300,13071600,3230900,1472700,13394698,22931900,4670100,6180600,1349200,2698600,5448500,12198300,7828100,4807700,10348200,7926200
2399500,1583500,83466700,9925700,2449600,15783600,7699300,2157300,3799300,1717200,3112896,17793300,4608000,10062700,16903500,2551300,1501500,8970566,22719800,6646000,10244500,1694200,2158900,4403400,13218400,5614300,4315500,6787200,6238700
2295600,1633600,88844600,9899900,2158900,15111300,8283000,2402800,4035600,2071700,4275211,22224200,5039400,9695600,12335500,2772200,2391800,12007984,23625200,8748400,6190300,1740700,2426700,6169100,16472400,11042000,5879800,6365200,7763000
1783400,1368600,106686700,12255900,2482900,13135800,7163700,2347100,4607800,3861900,3162999,27177100,8418300,10828200,12122400,2728900,2159600,8177439,24326800,6056800,5855400,1377600,2483200,7319300,13872000,5724900,5310000,6892200,6089300
1869000,1722000,91420000,10383600,1688200,16441700,7845900,2318800,3556800,2660100,3926684,51266900,5022800,8565300,12273400,2292700,1682100,9970672,27148700,5638200,6440900,1232200,3057300,6205700,19564600,6315200,3825100,6241000,6662500
2132100,1766000,91266500,15901400,2286400,13353200,6829900,3575900,3635100,2749900,8403041,26822000,18424100,11071700,16113600,2570900,2259700,8627346,23837500,8778200,9161200,1911200,2652300,5397100,15489100,4764000,4467300,5799300,6826500
2141800,1753800,87222800,12661800,2491000,15376600,10194800,9876800,3440600,2186500,6137928,25768400,7718300,9787600,19939600,2129200,1575000,8415545,23070900,7354100,7584000,1850700,2805600,4617600,13890100,4972600,4549700,7308200,9089900
2901200,2366300,89347100,9479000,1860200,17869800,7860500,4354800,3508200,2009400,4062664,24927700,7524600,13078100,17694100,2063000,1461600,14541734,25627500,6284800,7945300,1181300,4488300,5073900,13338400,8698100,6574000,7236800,7262500
3480000,2768700,84922400,14606000,2128400,28327900,7459700,4231900,6213100,4098100,5535223,24625500,9049400,17974100,13773400,2694300,2769500,12512806,24878600,6852500,7708500,1315500,4532400,5088700,19866200,6829400,4744500,8829500,9453500
2259100,2345100,94264200,9249300,1712600,20245600,7068700,3228200,4494300,2904400,8575736,23997700,8353500,19352900,11900200,2254800,2200500,8536903,23209300,5613600,9149400,1123100,2965400,4257700,11955400,6541600,4164500,6427000,7625800
2526700,1579300,94812300,19483600,2815800,21257500,9783800,3662300,4462900,2050600,16192708,19872100,14050700,14419200,13716700,1885700,1653100,11009345,19722900,13268700,10040500,1840900,3348100,4081200,16673600,5799100,3136600,8150700,10765800
2161700,2173600,68847100,12847000,1977700,14015500,8264400,2733300,3740100,1722400,12456814,24364200,6333200,13866500,12236700,2065500,2649000,11817248,24030400,7110900,8465900,859600,2473300,4024000,18310100,9490600,3871200,5778400,8400200
3247300,3370700,84566500,13854400,2410700,15564800,9899400,2165200,4875000,2516200,7428064,38257600,7233000,12558900,15256100,1839500,2215800,13330560,25606200,6442900,7338300,1446000,2718600,4975400,20921900,7303000,5329600,6568400,7378300
6395300,2426900,78657500,11533100,3458300,14016800,6756000,2163800,3405700,5310400,4765576,77479500,6015300,9020500,14041900,2137500,1864100,8598840,21462600,7489000,6708300,1079600,2263200,5447100,18099400,5345200,4250100,7657000,6075500
4821100,1782700,66905100,10599600,1864800,13778200,5639700,2171500,2848500,3611400,4927497,39645900,6027800,11684600,10799100,2490100,2578900,7834219,19763300,8217800,9910600,1033200,1642300,3459600,15073600,5650000,3552300,7615400,6178300
2692100,2184900,66015800,10583300,1959300,13601000,6898900,2088600,3335800,2786500,4062664,38167700,6217700,9852400,12821200,2623800,5225000,9095802,31014200,5833100,8296800,1339400,1758500,3445200,21858600,6642100,4096800,5383800,4870000
2584500,7550800,107760100,19054100,2965300,14984000,8718400,2140900,2713400,2167900,3941433,30387400,7448000,10868100,8943700,2777000,2516900,11628398,46903100,8195400,6262800,1167500,1886500,4274500,12862500,10111400,3204700,4762200,5199300
2636000,4053400,151101000,12296100,5442400,13916600,9740300,2584400,3261900,1789700,4554179,23290600,6394300,15391000,12976900,3146700,1887000,30602753,40589000,6612500,6786800,877000,1996500,4140800,18169200,7411400,4004300,6532000,5958300
2712700,3420900,109839500,10380400,3953500,19930200,13730000,2101100,3118700,2216900,9280321,30731800,9079100,14912600,11705100,2640400,2507100,18052114,30945100,5643600,9188600,952300,2328100,5024800,16861500,10260200,8396800,6560000,7866300
2726200,3587700,75135100,9887800,3182900,13465900,7938100,1871700,3683700,2218700,5997241,22281700,6594100,10417900,11801100,2458000,1779800,12543302,19626600,5053000,8070300,1094300,2568500,5835700,17559100,8174400,4696400,9046500,7542800
3025100,3555900,137564700,17807200,4040700,18164800,8704300,2831400,3954400,2827000,6642623,35323600,10179500,14151000,12977700,2529700,1879000,10418587,32756100,6129500,9624000,1389900,3237200,6727500,22067700,5884500,6695000,6361400,7069300
3001600,2765100,84000900,14913500,3690600,16205300,12872400,2786800,3227200,2713900,5229895,21001900,7792300,9665900,10506700,2070000,2018500,16795143,21901300,6234200,8295900,1453200,2767600,4205800,17882200,6523200,4747800,6117000,5901700
2798800,2790800,78128300,11857100,4527000,27106800,9654900,3048700,3539600,2052900,7848661,25529300,5529900,11572700,13542400,1832600,1840600,12871641,26491100,5201000,9771100,1007600,3058700,5200000,14593100,6124100,3966100,5434000,6944900
2617800,2512700,78973300,12823000,3327900,24146000,10273000,3378100,2998100,1957100,7325661,19959000,5316200,10637500,14257800,1406800,1843600,12237496,27032900,10566700,6299100,1057300,1851000,5774700,15678600,4528700,4119700,7802800,6888400
2987600,4079900,88071200,14813900,3752900,23845600,13586500,3396300,4840600,2391600,7304636,35046500,8357500,15545800,14014300,2031500,3212700,10939758,29299900,5669300,8852700,1214500,2489300,5263700,22563000,9627400,6248200,8769200,8260300
3900100,2307100,126142800,16273200,3163100,20220900,12754800,3734300,5500900,3380200,7454214,35968100,8217900,12986700,15451700,3028500,2552500,12148102,33641600,8045400,10973700,1180100,3024000,6097900,17971900,7633300,5204200,8821400,10865600
3487400,2431900,112172300,14931200,3668500,22123300,11661900,3309800,5822000,4197100,6233742,30232300,6758300,15836500,14381700,3198200,2230600,13379711,36684400,5865100,8853700,1343300,2888100,5482500,14718600,7721300,5481600,8666100,8988100
2269700,3275300,105861300,16503400,2228100,15864000,9706300,2673900,5159800,2904700,4807207,29192500,8018600,15475800,15395000,2819200,1684300,10830451,29624300,6284300,8753600,1315400,2637500,5337000,13305100,6650100,3445300,7158400,12332200
1892700,2286800,81918000,10162400,2041600,14789400,9124100,2732300,3998000,2081300,2873780,28158300,5797700,11725300,10584000,1943100,1475400,8273122,23901100,4367900,5989500,1001200,2072900,4429000,13770000,4777200,2944100,5363900,33149400
1541400,1922200,74244600,9559300,1998400,15731000,12692900,1826100,4388000,2058100,4471755,20010200,5722600,12119800,9886800,1630900,1532700,12532508,24970200,3934200,7690700,938000,1583900,3816100,22387000,5534200,3507100,6558600,17771600
2417800,1729400,63342900,10081100,2436200,20177200,12759900,2018600,7010300,2400400,4000009,18703400,5846000,13232500,11098100,2913000,1771800,7943106,20168000,5664700,9239100,1377500,2694800,3540600,26579000,6900000,3634100,19394600,10401000
3526800,2652500,92612000,13162700,3143100,29187900,14762700,3696000,5242100,3050200,4498532,23769700,5533800,15126100,13278900,2967000,2220200,9132796,25739800,5582300,9806800,1332700,2783100,8092100,20213500,9311900,4147800,11624900,9251000
3031100,2227400,76857100,9218900,3339200,48830800,9706300,1919600,3854700,2207800,4301675,23145200,4853200,10948400,10426000,1890200,1412500,7345222,21800700,4934800,8768200,1067100,2105800,6705500,20768900,7478600,5475300,10180300,7400700
3424100,2177900,79295400,16579000,2479100,24468400,10352800,2657500,3920600,2274600,4219041,17723100,6501800,16033200,10249000,2601100,1537200,10863987,21863100,5329700,10161000,907000,4295400,4913600,15474400,5603900,4873700,7642500,8105700
1956900,2552000,63092900,10106000,2372700,21128900,6785600,1834300,2930600,1813500,3449290,19164400,5195100,10326100,9440300,1823300,1529200,8737910,21411500,4313200,6981300,890800,1883600,5288300,12970700,4040100,3806300,6315300,7346700
2484200,3210600,72009500,12908000,2265700,20657200,7884000,2631000,3523300,1804600,4118311,22309900,7444700,11916500,12609100,2681900,1519400,14331714,17704300,4885800,8142400,1238600,2285600,6256300,15935100,4689100,4998700,7168400,8089700
3731600,3812100,56575900,7240200,2070000,18671200,9232400,2121200,2881600,1747800,3225655,15173600,5726400,16064300,13058300,1564200,1847300,9686454,17771600,6781500,8122900,1014000,1903900,5807100,14045200,4295600,12868700,6431400,8086200
2828400,3701100,94625600,18404400,3594700,56216100,11703400,3897000,3734800,6646900,5889294,32387600,8114700,59109600,15707500,5242900,2457600,17675149,24426200,12882300,33095700,2438800,2041800,15344100,30754300,5969600,9045900,18859000,13567800
2436400,3239300,71311100,11197400,2290700,14863500,7278200,2169700,3194000,2529300,2651192,20303900,6400800,17011600,10291300,2853600,1741200,13969735,18270200,4153500,10477100,963300,2367900,17810800,14027800,5779700,4551900,7062100,7124800
